time,seconds_elapsed,altitude,speedAccuracy,bearingAccuracy,latitude,altitudeAboveMeanSeaLevel,bearing,horizontalAccuracy,verticalAccuracy,longitude,speed
1711346118999545600,125.66154565429687,1463.0992962364107,1.152303330270254,11.158676771526261,35.76047298507111,1459.7868472579867,26.75850331792829,14.232977259813577,10.091738780642736,51.3750117326078,5.234709011114524
1711346119999535600,126.66153564453126,1463.4041135767475,1.1496954862869548,11.10553085206859,35.76051632284435,1460.0916645983234,26.58932014079382,14.232061470669912,10.093030248155005,51.37503687430439,5.226334055889612
1711346120999525000,127.66152514648438,1463.3460252257064,1.1511755484873967,11.331237739288017,35.760559233052234,1460.0335762472823,25.75634731624449,14.232962483211832,10.091759620927531,51.37506071714901,5.169929942846354
1711346121999514600,128.6615146484375,1463.6299721617252,1.1414548164345035,11.28478357067215,35.76060058061831,1460.317523183301,26.169004505696375,14.232658668012302,10.092188094509195,51.37508685586777,5.166631175976641
1711346122999503600,129.66150366210937,1463.6546570276842,1.1126393986291159,11.27473388224555,35.76064238571608,1460.34220804926,26.198360787364148,14.232958108181487,10.091765791270118,51.375111480226934,5.165576239685159
1711346123999491800,130.66149194335938,1463.9296827604994,1.14467975467593,11.185421755500807,35.76068475137457,1460.6172337820753,26.607416499386908,14.234157213052514,10.09007441643539,51.37513856700335,5.200840412521561
1711346124999480800,131.66148071289064,1463.9790429510176,1.1488016438285096,11.22843457744959,35.760728740294006,1460.6665939725935,26.42433644612936,14.235108990418205,10.088731601445929,51.37516398995912,5.202789089214749
1711346125999468300,132.66146826171874,1464.1235438808799,1.141361228172772,11.361221920469896,35.76076939441338,1460.8110949024558,26.196192425132207,14.236031210022508,10.087430231846167,51.37518950884238,5.109886394198079
1711346126999456300,133.6614562988281,1464.4717058343813,1.2171031228476321,12.49323087946003,35.760805886537646,1461.1592568559572,27.451648136075022,14.239612698495007,10.082373901614574,51.37521704627821,4.976738481414653
1711346127999444200,134.6614443359375,1464.2896854616702,1.2293267666427983,13.21322844495298,35.7608432929045,1460.977236483246,28.226656048988925,14.243756570399096,10.076518846224202,51.375244215725,4.931110327068338
